Time,Price,Title
2021-02-17 06:20:00,59.97,Arizona Sunshine® - Deluxe Edition
2021-03-04 05:20:00,239.9,Arizona Sunshine® - Deluxe Edition
2021-03-31 09:20:00,79.16,Arizona Sunshine® - Deluxe Edition
2021-04-01 20:33:09,79.16,Arizona Sunshine® - Deluxe Edition
2020-04-30 02:20:00,62.5,Konrad’s Kittens - Pacote de temas para gatos
2020-09-09 06:20:00,37.5,Konrad’s Kittens - Pacote de temas para gatos
2020-09-24 06:20:00,62.5,Konrad’s Kittens - Pacote de temas para gatos
2020-09-27 02:20:00,79.9,Konrad’s Kittens - Pacote de temas para gatos
2021-03-31 09:20:00,47.94,Konrad’s Kittens - Pacote de temas para gatos
2021-04-01 20:33:10,47.94,Konrad’s Kittens - Pacote de temas para gatos
2020-10-13 02:00:00,199.5,G.I. Joe: Operation Blackout
2020-12-22 08:20:01,129.67,G.I. Joe: Operation Blackout
2021-01-20 06:40:00,199.5,G.I. Joe: Operation Blackout
2021-03-31 09:20:00,69.82,G.I. Joe: Operation Blackout
2021-04-01 20:33:11,69.82,G.I. Joe: Operation Blackout
2020-08-26 02:20:00,37.5,Eastasiasoft Indie Shmup Bundle
2020-09-26 22:20:00,48.5,Eastasiasoft Indie Shmup Bundle
2020-11-04 11:30:00,24.25,Eastasiasoft Indie Shmup Bundle
2020-11-21 13:40:00,48.5,Eastasiasoft Indie Shmup Bundle
2021-02-03 08:40:00,24.25,Eastasiasoft Indie Shmup Bundle
2021-02-18 07:00:00,48.5,Eastasiasoft Indie Shmup Bundle
2021-03-31 09:20:00,24.25,Eastasiasoft Indie Shmup Bundle
2021-04-01 20:33:12,24.25,Eastasiasoft Indie Shmup Bundle
2020-07-10 02:20:01,62.5,Bloodstained: Curse of the Moon 2
2020-09-27 02:20:00,79.9,Bloodstained: Curse of the Moon 2
2020-12-22 08:20:01,51.93,Bloodstained: Curse of the Moon 2
2021-01-20 06:40:00,79.9,Bloodstained: Curse of the Moon 2
2021-02-17 06:20:00,47.94,Bloodstained: Curse of the Moon 2
2021-03-04 05:20:00,79.9,Bloodstained: Curse of the Moon 2
2021-03-31 09:20:00,47.94,Bloodstained: Curse of the Moon 2
